driver id,driver_role,driver_city_name,sign_up,sign_up_date,regular,regular_date,bind_car,bind_car_date,available,available_date,main_channel,car_factory_year,brand_id,inn_id,first_download_time,driver_first_trip_date,driver_last_trip_date,car_first_trip_date,acceptance,trips,,,,,,,,,
8470311935682,Driver from fleet,Munich,Sign up,20/12/2020,Not regular,null,Not bind car,null,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935682,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,25/12/2020,Bind car,20/12/2020,Available,04/02/2021,Fleet,2013,1013819,null,18/12/2020,12/01/2021,13/04/2021,12/01/2021,1244,873,,,,,,,,,
8470311935683,Driver from fleet,Munich,Sign up,09/01/2021,Not regular,null,Not bind car,null,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935684,Driver from fleet,Riyadh,Sign up,18/12/2020,Regular,29/12/2020,Bind car,09/01/2021,Available,13/01/2021,Organic,2016,1013819,null,18/12/2020,14/02/2021,14/02/2021,14/02/2021,4,1,,,,,,,,,
8470311935685,Driver from fleet,Riyadh,Sign up,20/12/2020,Regular,20/12/2020,Bind car,22/12/2020,Available,30/12/2020,Organic,null,null,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935685,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,23/12/2020,Bind car,26/03/2021,Available,26/03/2021,Fleet,2016,1014478,null,20/12/2020,11/01/2021,11/04/2021,27/03/2021,439,390,,,,,,,,,
8470311935687,Driver from fleet,Panama City,Sign up,20/12/2020,Not regular,null,Bind car,20/12/2020,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935687,Driver from fleet,Riyadh,Sign up,20/12/2020,Regular,21/01/2021,Bind car,20/12/2020,Available,21/01/2021,Fleet,2016,1013915,null,13/01/2021,21/01/2021,16/03/2021,21/01/2021,110,75,,,,,,,,,
8470311935688,Driver from fleet,Munich,Sign up,18/12/2020,Regular,19/03/2021,Bind car,27/03/2021,Available,27/03/2021,Organic,2007,1014663,null,19/03/2021,null,null,null,null,null,,,,,,,,,
8470311935689,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,03/01/2021,Bind car,03/01/2021,Available,03/01/2021,Fleet,2010,1014046,null,20/12/2020,11/01/2021,09/04/2021,11/01/2021,178,163,,,,,,,,,
8470311935689,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,02/01/2021,Bind car,03/01/2021,Available,03/01/2021,Organic,2013,1014084,null,01/01/2021,21/01/2021,06/02/2021,21/01/2021,71,56,,,,,,,,,
8470311935690,Driver from fleet,Panama City,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935690,Driver from fleet,Riyadh,Sign up,20/12/2020,Regular,25/12/2020,Bind car,20/12/2020,Available,03/03/2021,Fleet,2011,1014309,null,20/12/2020,27/01/2021,17/03/2021,27/01/2021,8,2,,,,,,,,,
8470311935691,Driver from fleet,Riyadh,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935693,Driver from fleet,Panama City,Sign up,20/12/2020,Not regular,null,Bind car,20/12/2020,Not available,null,Fleet,2019,1014497,null,null,null,null,null,null,null,,,,,,,,,
8470311935693,Driver from fleet,Munich,Sign up,22/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935693,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,03/01/2021,Bind car,05/01/2021,Available,05/01/2021,Organic,2013,1014145,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935694,Driver from fleet,Munich,Sign up,20/12/2020,Regular,29/12/2020,Bind car,30/12/2020,Available,31/12/2020,Organic,2011,1014478,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935695,Driver from fleet,Riyadh,Sign up,18/12/2020,Regular,21/12/2020,Bind car,24/12/2020,Available,21/01/2021,Organic,2011,1014316,null,18/12/2020,12/01/2021,07/03/2021,12/01/2021,83,75,,,,,,,,,
8470311935696,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,31/12/2020,Bind car,31/12/2020,Available,31/12/2020,Fleet,2008,1014229,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935696,Driver from fleet,Munich,Sign up,19/12/2020,Regular,22/12/2020,Bind car,01/01/2021,Available,01/01/2021,Organic,2015,1014493,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935696,Driver from fleet,Munich,Sign up,18/12/2020,Not regular,null,Bind car,10/01/2021,Not available,null,Organic,2020,1014091,null,25/12/2020,12/01/2021,14/01/2021,12/01/2021,26,11,,,,,,,,,
8470311935697,Driver from fleet,Riyadh,Sign up,20/12/2020,Not regular,null,Bind car,20/12/2020,Not available,null,Organic,2015,1014495,null,null,null,null,null,null,null,,,,,,,,,
8470311935697,Driver from fleet,Munich,Sign up,20/12/2020,Regular,21/12/2020,Bind car,29/12/2020,Available,20/01/2021,Organic,2010,1014316,null,20/12/2020,11/01/2021,02/02/2021,11/01/2021,50,14,,,,,,,,,
8470311935699,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,24/12/2020,Bind car,25/02/2021,Available,25/02/2021,Fleet,2010,1013689,null,20/12/2020,11/01/2021,10/04/2021,25/02/2021,355,274,,,,,,,,,
8470311935700,Driver from fleet,Panama City,Sign up,17/01/2021,Regular,25/01/2021,Not bind car,null,Not available,null,Organic,null,null,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935701,Driver from fleet,Riyadh,Sign up,19/12/2020,Regular,11/01/2021,Bind car,11/01/2021,Available,12/02/2021,Organic,2019,1013819,null,19/12/2020,17/01/2021,09/02/2021,17/01/2021,37,30,,,,,,,,,
8470311935702,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,21/12/2020,Bind car,23/12/2020,Available,23/12/2020,Fleet,2020,1014478,null,19/12/2020,22/02/2021,26/02/2021,22/02/2021,71,48,,,,,,,,,
8470311935703,Driver from fleet,Panama City,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935704,Driver from fleet,Riyadh,Sign up,20/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935704,Driver from fleet,Riyadh,Sign up,29/01/2021,Not regular,null,Not bind car,null,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935705,Driver from fleet,Riyadh,Sign up,20/12/2020,Not regular,null,Bind car,20/12/2020,Not available,null,Fleet,2013,1014309,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935706,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,22/12/2020,Bind car,22/12/2020,Available,24/12/2020,Organic,2017,1014478,null,20/12/2020,12/01/2021,11/04/2021,12/01/2021,857,658,,,,,,,,,
8470311935706,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,01/01/2021,Bind car,20/12/2020,Available,24/01/2021,Fleet,2018,1014303,null,20/12/2020,24/01/2021,24/01/2021,24/01/2021,2,1,,,,,,,,,
8470311935707,Driver from fleet,Munich,Sign up,27/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935707,Driver from fleet,Riyadh,Sign up,19/12/2020,Regular,21/12/2020,Bind car,22/12/2020,Available,25/12/2020,Organic,2013,1014478,null,19/12/2020,12/01/2021,30/03/2021,12/01/2021,229,205,,,,,,,,,
8470311935708,Driver from fleet,Riyadh,Sign up,19/12/2020,Regular,31/12/2020,Bind car,05/01/2021,Available,15/01/2021,Organic,2012,1014493,null,19/12/2020,25/01/2021,25/01/2021,25/01/2021,1,1,,,,,,,,,
8470311935709,Driver from fleet,Munich,Sign up,20/12/2020,Regular,04/01/2021,Bind car,05/01/2021,Available,05/01/2021,Organic,2019,1014495,null,20/12/2020,03/02/2021,04/02/2021,03/02/2021,4,2,,,,,,,,,
8470311935711,Driver from fleet,Panama City,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935711,Driver from fleet,Munich,Sign up,19/12/2020,Regular,21/12/2020,Bind car,19/12/2020,Available,22/12/2020,Fleet,2015,1014309,null,22/12/2020,23/01/2021,23/01/2021,23/01/2021,1,1,,,,,,,,,
8470311935712,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,20/12/2020,Bind car,19/01/2021,Available,19/01/2021,Fleet,2019,1014478,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935713,Driver from fleet,Panama City,Sign up,21/12/2020,Regular,22/12/2020,Bind car,22/12/2020,Available,21/01/2021,Organic,2019,1014478,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935714,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,23/12/2020,Bind car,25/12/2020,Available,25/12/2020,Organic,2018,1014478,null,19/12/2020,11/01/2021,09/02/2021,11/01/2021,54,47,,,,,,,,,
8470311935716,Driver from fleet,Riyadh,Sign up,20/12/2020,Regular,22/12/2020,Bind car,20/12/2020,Available,20/01/2021,Fleet,2011,1013674,null,18/12/2020,11/01/2021,12/04/2021,11/01/2021,1051,718,,,,,,,,,
8470311935716,Driver from fleet,Riyadh,Sign up,20/12/2020,Regular,23/12/2020,Bind car,20/12/2020,Available,04/01/2021,Fleet,2018,1014478,null,20/12/2020,25/01/2021,06/03/2021,25/01/2021,113,88,,,,,,,,,
8470311935716,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,20/12/2020,Bind car,22/01/2021,Available,22/01/2021,Organic,2007,1013664,null,19/12/2020,09/03/2021,30/03/2021,09/03/2021,4,3,,,,,,,,,
8470311935717,Driver from fleet,Munich,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935718,Driver from fleet,Panama City,Sign up,19/12/2020,Not regular,null,Bind car,19/12/2020,Not available,null,null,2008,1013689,null,20/12/2020,null,null,null,null,null,,,,,,,,,
8470311935718,Driver from fleet,Munich,Sign up,20/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935718,Driver from fleet,Munich,Sign up,23/12/2020,Regular,23/12/2020,Bind car,17/02/2021,Available,17/02/2021,Organic,null,null,null,19/12/2020,12/01/2021,12/04/2021,null,329,257,,,,,,,,,
8470311935719,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,28/12/2020,Bind car,04/04/2021,Available,04/04/2021,Fleet,2019,1014905,null,19/12/2020,11/01/2021,06/04/2021,04/04/2021,21,20,,,,,,,,,
8470311935720,Driver from fleet,Munich,Sign up,20/12/2020,Regular,21/12/2020,Bind car,11/01/2021,Available,11/01/2021,Organic,2006,1014092,null,20/12/2020,null,null,null,2,0,,,,,,,,,
8470311935721,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,22/12/2020,Bind car,27/12/2020,Available,27/12/2020,Organic,2020,1014309,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935722,Driver from fleet,Munich,Sign up,20/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935722,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,29/12/2020,Bind car,03/01/2021,Available,03/01/2021,Organic,2019,1014493,null,20/12/2020,11/01/2021,29/01/2021,11/01/2021,55,49,,,,,,,,,
8470311935725,Driver from fleet,Panama City,Sign up,20/12/2020,Regular,13/01/2021,Bind car,14/01/2021,Available,14/01/2021,Organic,2019,1014091,null,20/12/2020,14/01/2021,26/02/2021,14/01/2021,37,31,,,,,,,,,
8470311935725,Driver from fleet,Munich,Sign up,19/12/2020,Regular,21/12/2020,Bind car,15/01/2021,Available,15/01/2021,Organic,2019,1014493,null,19/12/2020,15/01/2021,19/02/2021,15/01/2021,12,9,,,,,,,,,
8470311935726,Driver from fleet,Panama City,Sign up,19/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935727,Driver from fleet,Panama City,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935727,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,14/01/2021,Bind car,19/12/2020,Available,21/02/2021,Fleet,2013,1014091,null,19/12/2020,14/01/2021,18/03/2021,14/01/2021,57,40,,,,,,,,,
8470311935728,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,22/12/2020,Bind car,22/12/2020,Available,22/12/2020,Fleet,2017,1014493,null,19/12/2020,14/01/2021,12/04/2021,14/01/2021,111,101,,,,,,,,,
8470311935729,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,21/12/2020,Bind car,10/01/2021,Available,12/01/2021,Organic,2008,1014309,null,21/12/2020,null,null,null,null,null,,,,,,,,,
8470311935729,Driver from fleet,Munich,Sign up,19/12/2020,Regular,19/12/2020,Not bind car,null,Not available,null,Organic,null,null,null,18/12/2020,null,null,null,null,null,,,,,,,,,
8470311935730,Driver-IE,Munich,Sign up,19/12/2020,Regular,21/12/2020,Bind car,19/12/2020,Available,24/12/2020,Organic,2018,1014493,null,24/12/2020,16/01/2021,01/04/2021,16/01/2021,206,158,,,,,,,,,
8470311935731,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Not available,null,Fleet,2008,1013689,null,21/12/2020,null,null,null,null,null,,,,,,,,,
8470311935731,Driver from fleet,Riyadh,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935733,Driver from fleet,Riyadh,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935733,Fleet-llc/IE,Panama City,Sign up,21/12/2020,Regular,21/12/2020,Bind car,23/03/2021,Not available,null,Fleet,2020,1014464,Approved,null,null,null,25/03/2021,null,null,,,,,,,,,
8470311935734,Driver from fleet,Munich,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935735,Driver from fleet,Panama City,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Available,31/12/2020,Fleet,2008,1014421,null,21/12/2020,11/01/2021,24/03/2021,11/01/2021,181,154,,,,,,,,,
8470311935735,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,23/12/2020,Bind car,25/02/2021,Available,25/02/2021,Organic,2016,1014498,null,21/12/2020,11/01/2021,17/03/2021,26/02/2021,101,85,,,,,,,,,
8470311935735,Driver from fleet,Munich,Sign up,21/12/2020,Regular,29/12/2020,Bind car,29/12/2020,Available,04/02/2021,Organic,2017,1014179,null,21/12/2020,11/01/2021,15/03/2021,11/01/2021,97,77,,,,,,,,,
8470311935736,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Available,25/12/2020,Fleet,2010,1014316,null,20/12/2020,13/01/2021,22/03/2021,12/01/2021,175,150,,,,,,,,,
8470311935737,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,24/12/2020,Bind car,19/12/2020,Available,28/12/2020,Fleet,2009,1013807,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935737,Driver from fleet,Munich,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935737,Driver from fleet,Riyadh,Sign up,19/12/2020,Regular,31/12/2020,Bind car,31/12/2020,Available,31/12/2020,Organic,2014,1013915,null,19/12/2020,13/01/2021,07/04/2021,13/01/2021,319,232,,,,,,,,,
8470311935737,Driver from fleet,Munich,Sign up,19/12/2020,Regular,01/01/2021,Bind car,07/01/2021,Available,07/01/2021,Organic,2014,1014091,null,19/12/2020,11/01/2021,27/01/2021,11/01/2021,20,14,,,,,,,,,
8470311935739,Driver from fleet,Munich,Sign up,17/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935739,Driver from fleet,Munich,Sign up,21/12/2020,Regular,24/12/2020,Bind car,31/12/2020,Available,31/12/2020,Organic,2017,1014493,null,21/12/2020,12/01/2021,11/04/2021,12/01/2021,1362,924,,,,,,,,,
8470311935739,Driver from fleet,Panama City,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Available,22/12/2020,Fleet,2017,1014312,null,21/12/2020,12/01/2021,11/04/2021,12/01/2021,70,51,,,,,,,,,
8470311935739,Driver from fleet,Panama City,Sign up,21/12/2020,Regular,22/12/2020,Bind car,30/12/2020,Available,31/12/2020,Organic,2012,1013680,null,21/12/2020,12/01/2021,12/01/2021,12/01/2021,1,1,,,,,,,,,
8470311935741,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Available,29/03/2021,Fleet,2015,1014309,null,21/12/2020,14/01/2021,31/01/2021,14/01/2021,17,16,,,,,,,,,
8470311935742,Driver from fleet,Munich,Sign up,21/12/2020,Regular,21/12/2020,Bind car,23/12/2020,Available,23/12/2020,Organic,2013,1014309,null,21/12/2020,11/01/2021,18/03/2021,11/01/2021,251,194,,,,,,,,,
8470311935743,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,21/12/2020,Bind car,04/02/2021,Available,04/02/2021,Fleet,2018,1014493,null,null,16/01/2021,04/02/2021,14/01/2021,74,68,,,,,,,,,
8470311935743,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,29/12/2020,Bind car,31/12/2020,Available,31/12/2020,Fleet,2019,1014497,null,19/12/2020,15/01/2021,15/01/2021,15/01/2021,3,1,,,,,,,,,
8470311935744,Driver from fleet,Panama City,Sign up,19/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,03/04/2021,null,null,null,null,null,,,,,,,,,
8470311935745,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,03/01/2021,Bind car,19/12/2020,Not available,null,Fleet,2019,1014493,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935745,Fleet-llc/IE,Panama City,Sign up,21/12/2020,Regular,21/12/2020,Bind car,13/04/2021,Not available,null,Fleet,2008,1015148,Approved,null,null,null,null,null,null,,,,,,,,,
8470311935745,Driver from fleet,Riyadh,Sign up,19/12/2020,Regular,22/12/2020,Bind car,08/01/2021,Available,08/01/2021,Organic,null,null,null,19/12/2020,11/02/2021,11/02/2021,null,1,1,,,,,,,,,
8470311935746,Driver from fleet,Munich,Sign up,21/12/2020,Regular,21/12/2020,Bind car,11/01/2021,Available,21/01/2021,Organic,2013,1014091,null,21/12/2020,11/01/2021,14/01/2021,11/01/2021,2,2,,,,,,,,,
8470311935747,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,18/01/2021,Not bind car,null,Not available,null,Organic,null,null,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935747,Driver from fleet,Riyadh,Sign up,21/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935747,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,20/12/2020,Bind car,31/12/2020,Available,31/12/2020,Fleet,2012,1014590,null,19/12/2020,15/01/2021,04/02/2021,15/01/2021,13,11,,,,,,,,,
8470311935748,Driver from fleet,Panama City,Sign up,19/12/2020,Regular,03/01/2021,Bind car,19/12/2020,Available,04/01/2021,Fleet,2019,1014495,null,19/12/2020,null,null,null,null,null,,,,,,,,,
8470311935750,Driver-IE,Munich,Sign up,26/12/2020,Regular,29/12/2020,Bind car,26/12/2020,Not available,null,Organic,2017,1014091,null,27/12/2020,null,null,null,null,null,,,,,,,,,
8470311935750,Driver from fleet,Riyadh,Sign up,21/12/2020,Regular,23/12/2020,Bind car,21/12/2020,Available,24/12/2020,null,2015,1014494,null,21/12/2020,null,null,null,null,null,,,,,,,,,
8470311935750,Driver from fleet,Munich,Sign up,21/12/2020,Not regular,null,Bind car,23/12/2020,Not available,null,Organic,2016,1013819,null,18/12/2020,11/01/2021,12/01/2021,11/01/2021,11,10,,,,,,,,,
8470311935752,Fleet-llc/IE,Panama City,Sign up,21/12/2020,Regular,21/12/2020,Bind car,17/02/2021,Not available,null,Fleet,2016,1014493,Approved,null,null,null,19/02/2021,null,null,,,,,,,,,
8470311935752,Driver from fleet,Panama City,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Available,22/12/2020,Fleet,2016,1013915,null,21/12/2020,null,null,null,null,null,,,,,,,,,
8470311935754,Driver from fleet,Riyadh,Sign up,20/12/2020,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935754,Driver from fleet,Munich,Sign up,28/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311935754,Driver from fleet,Panama City,Sign up,21/12/2020,Regular,22/12/2020,Bind car,21/12/2020,Available,22/12/2020,Fleet,2010,1014088,null,21/12/2020,15/01/2021,14/03/2021,15/01/2021,630,425,,,,,,,,,
8470311935755,Driver from fleet,Panama City,Sign up,21/12/2020,Not regular,null,Bind car,28/12/2020,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
